measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061829_ims.csv	p1	0.47894	0	118.764	833	0
BD18_1411061829_ims.csv	p2	0.50388	0	14.2855	876	0
BD18_1411061829_ims.csv	p3	0.58738	3.915	65.0189	1020	8
BD18_1411061829_ims.csv	p4	0.79557	3.385	17.5299	1379	7
BD18_1411061829_ims.csv	p5	0.6361	2.948	37.6805	1104	6
BD18_1411061829_ims.csv	p6	0.69003	4.446	21.6508	1197	9
BD18_1411061829_ims.csv	p7	0.45285	5.444	140.587	788	11
BD18_1411061829_ims.csv	p8	0.58158	7.394	15.7589	1010	15
BD18_1411061829_ims.csv	p9	0.4975	6.411	127.988	865	13
BD18_1411061829_ims.csv	p10	0.53635	8.907	33.0956	932	18
BD18_1411061829_ims.csv	p11	0.54853	7.924	374.066	953	16
BD18_1411061829_ims.csv	p12	0.57811	22.791	11.4242	1004	46
BD18_1411061829_ims.csv	p14	0.59782	19.39	32.44	1038	39
BD18_1411061829_ims.csv	p15	0.44821	14.414	56.7538	780	29
BD18_1411061829_ims.csv	p16	0.44763	25.365	38.9353	779	51
BD18_1411061829_ims.csv	p17	0.66103	28.75	13.7024	1147	58
BD18_1411061829_ims.csv	p18	0.68655	28.75	11.0304	1191	58
BD18_1411061829_ims.csv	p19	0.8553	29.281	27.1713	1482	59
BD18_1411061829_ims.csv	p20	0.86922	29.281	13.3095	1506	59
BD18_1411061829_ims.csv	p21	0.81355	29.281	57.9596	1410	59
BD18_1411061829_ims.csv	p22	0.84196	28.75	36.1453	1459	58
BD18_1411061829_ims.csv	p23	0.59782	28.75	172.976	1038	58
BD18_1411061829_ims.csv	p24	0.64363	29.281	235.658	1117	59
BD18_1411061829_ims.csv	p25	0.59782	37.268	29.5385	1038	75
BD18_1411061829_ims.csv	p26	0.44763	39.78	20.177	779	80
BD18_1411061829_ims.csv	p28	0.44763	48.687	15.3932	779	98
BD18_1411061829_ims.csv	p29	0.44763	32.838	28.9388	779	66
BD18_1411061829_ims.csv	p30	0.5984	56.113	212.679	1039	113
BD18_1411061829_ims.csv	p32	0.68887	65.067	18.9429	1195	131
BD18_1411061829_ims.csv	p34	0.95968	96.392	16.6326	1662	194
BD18_1411061829_ims.csv	p35	0.99854	96.392	10.2786	1729	194
BD18_1411061829_ims.csv	p36	0.9475	96.392	20.5646	1641	194
BD18_1411061829_ims.csv	p37	0.96316	96.923	17.1718	1668	195
BD18_1411061829_ims.csv	p38	0.90401	96.392	14.1547	1566	194
BD18_1411061829_ims.csv	p39	0.97882	96.392	22.373	1695	194
BD18_1411061829_ims.csv	p40	0.92489	96.923	84.081	1602	195
BD18_1411061829_ims.csv	p41	0.6071	98.436	98.5264	1054	198
BD18_1411061829_ims.csv	p43	0.88893	116.345	100.061	1540	234
