#,data type,IMS raw data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,version,VOCan - v2.7 (2013-04-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,template version,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,AD-board type,usbADC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,ser.-no.,BD18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#
#,date,11/12/15
#,time,17:12:42
#,file,BD18_1511121712_ims.csv
#
#
#,SAMPLE INFORMATION,
#
#,sample type,sample
#,sample ID,candy trick e15
#,comment,SpiroScout; st 6
#,location,
#,location name,
#,height ASL / m,0
#,total data acquisition time / s,149.152
#
#
#,IMS - INFORMATION,
#
#,operator,
#,operator name,
#,IMS,BD18
#
#,K0 RIP positive / cm^2/Vs,2.06
#,K0 RIP negative / cm^2/Vs,2.22
#,polarity,positive
#,grid opening time / us,300
#
#,pause / s,0
#,tD interval (corr.) / ms from,-0.150
#,tD interval (corr.) / ms to,49.846
#,1/K0 interval / Vs/cm^2 from,-0.00436
#,1/K0 interval / Vs/cm^2 to,1.44806
#,no. of data points per spectra,2500
#,no. of spectra,300
#,no. averaged spectra,5
#,baseline / signal units,2010
#,baseline / V,4.94812
#,V / signal unit,0.0024617512
#
#,drift length / mm,120.0
#,HV / kV,4.38
#,amplification / V/nA,0.0
#
#,drift gas,synth. air
#,drift gas flow / mL/min,99
#,sample gas,synth. air
#,sample gas flow / mL/min,101
#,carrier gas,synth. air
#,carrier gas flow / mL/min,150
#,pre-separation type,MCC OV5
#,pre-separation T / deg C,40.0; OK
#,sample loop T / deg C,40.0; OK
#,sample loop volume / mL,10.0
#
#,ambient T source,manual
#,ambient T / deg C,-9999.9
#,ambient T x^2,0.0
#,ambient T x^1,1.0
#,ambient T x^0,0.0
#,ambient T x^-1,0.0
#,ambient T x^-2,0.0
#,ambient p source,manual
#,ambient p / hPa,-9999.9
#,ambient p x^2,0.0
#,ambient p x^1,1.0
#,ambient p x^0,0.0
#,ambient p x^-1,0.0
#,ambient p x^-2,0.0
#
#,6-way valve,auto
#
#
#,EXTERNAL SAMPLING CONTROL,
#
#,control status,SpiroScout||-50000||-999999999||-500000||10
#,control zero / signal units,-9999
#,control zero / V,-9999.0
#,control threshold / signal units,-9999.0
#,control threshold / V,-9999.0
#,control threshold2 / signal units,-9999.0
#,control threshold2 / V,-9999.0
#,control sampling time / s,-9999.0
#,control variable,Flow
#,control dimension,a.u.
#,control x^2,0.0
#,control x^1,1.0
#,control x^0,0.0
#,control x^-1,0.0
#,control x^-2,0.0
#
#
#,STATISTICS,
#
#,RIP detection,enabled
#,tD  (RIP corr.) / ms,16.710001
#,1/K0 (RIP) / Vs/cm^2,0.48543692
#,K0 (RIP) / cm^2/Vs,2.0599999017715502
#,SNR (RIP),161.59122
#,WHM (RIP) / Vs/cm^2,0.0130960485
#,res. power (RIP),37.07399
#
#,tD  (preRIP corr.) / ms,15.382
#,1/K0 (preRIP) / Vs/cm^2,0.44685757
#,K0 (preRIP) / cm^2/Vs,2.2378495152611184
#,SNR (preRIP),8.8104925
#,WHM (preRIP) / Vs/cm^2,0.008464209
#,res. power (preRIP),53.597675
#
#,signal RIP / V,-8.335672
#,signal preRIP / V,-0.1772461
#,RIP / preRIP,0.04632879
#
#
#,Fims / cm^2/kV,34.4226
#
#
#
#
#
#
#
#
#
#
\   , tR, 0.0, 0.453, 0.983, 1.498, 1.935, 2.481, 2.918, 3.448, 3.963, 4.415, 5.024, 5.476, 5.991, 6.443, 6.974, 7.41, 7.941, 8.393, 8.924, 9.454, 9.891, 10.499, 10.952, 11.482, 11.934, 12.449, 12.886, 13.416, 13.947, 14.384, 14.93, 15.382, 15.99, 16.427, 16.958, 17.472, 17.94, 18.377, 18.908, 19.438, 19.875, 20.405, 20.858, 21.482, 21.918, 22.449, 22.886, 23.416, 23.868, 24.399, 24.914, 25.366, 25.881, 26.318, 26.942, 27.456, 27.893, 28.424, 28.86, 29.391, 29.921, 30.374, 30.904, 31.356, 31.887, 32.324, 32.932, 33.369, 33.899, 34.414, 34.866, 35.381, 35.834, 36.364, 36.879, 37.331, 37.862, 38.392, 38.922, 39.359, 39.874, 40.326, 40.857, 41.387, 41.84, 42.354, 42.791, 43.337, 43.852, 44.382, 44.897, 45.35, 45.88, 46.317, 46.832, 47.362, 47.799, 48.329, 48.766, 49.39, 49.827, 50.357, 50.888, 51.34, 51.855, 52.307, 52.838, 53.274, 53.805, 54.32, 54.85, 55.38, 55.817, 56.332, 56.784, 57.315, 57.845, 58.282, 58.797, 59.327, 59.764, 60.372, 60.809, 61.34, 61.776, 62.307, 62.822, 63.274, 63.804, 64.241, 64.756, 65.286, 65.817, 66.347, 66.784, 67.299, 67.829, 68.266, 68.781, 69.233, 69.764, 70.294, 70.731, 71.355, 71.792, 72.322, 72.759, 73.289, 73.82, 74.256, 74.787, 75.239, 75.77, 76.206, 76.815, 77.33, 77.782, 78.328, 78.765, 79.295, 79.748, 80.262, 80.715, 81.261, 81.698, 82.306, 82.758, 83.273, 83.804, 84.256, 84.771, 85.223, 85.754, 86.19, 86.721, 87.173, 87.782, 88.312, 88.749, 89.279, 89.716, 90.246, 90.683, 91.214, 91.666, 92.196, 92.727, 93.257, 93.772, 94.224, 94.739, 95.192, 95.722, 96.253, 96.689, 97.204, 97.641, 98.171, 98.717, 99.248, 99.685, 100.231, 100.761, 101.198, 101.728, 102.181, 102.711, 103.148, 103.663, 104.193, 104.723, 105.176, 105.706, 106.237, 106.673, 107.204, 107.641, 108.171, 108.686, 109.138, 109.747, 110.183, 110.698, 111.229, 111.665, 112.196, 112.633, 113.163, 113.693, 114.13, 114.661, 115.191, 115.721, 116.158, 116.689, 117.219, 117.656, 118.186, 118.623, 119.153, 119.668, 120.136, 120.667, 121.197, 121.634, 122.18, 122.695, 123.131, 123.662, 124.114, 124.645, 125.081, 125.612, 126.064, 126.673, 127.203, 127.64, 128.155, 128.607, 129.153, 129.621, 130.151, 130.604, 131.119, 131.571, 132.179, 132.632, 133.162, 133.599, 134.129, 134.66, 135.097, 135.643, 136.079, 136.61, 137.047, 137.655, 138.092, 138.638, 139.075, 139.605, 140.135, 140.572, 141.103, 141.555, 142.07, 142.522, 143.146, 143.661, 144.113, 144.581, 145.096, 145.627, 146.063, 146.578, 147.109, 147.561, 147.998, 148.622, 149.152
1/K0, tDcorr.\SNr, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299
-0.00413, -0.142, 1, -1, -2, 1, 0, 1, 0, -2, 0, 1, 1, 0, 0, 3, -1, 4, 1, 2, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 3, 2, 1, 1, 3, 3, 2, 2, 2, 2, 0, 1, 0, -1, 2, 1, 0, 0, 2, 1, 1, 0, 0, 0, 2, -2, 0, 0, 3, 1, 1, 2, 0, 1, 1, 0, 1, -1, -2, -1, 2, 2, -1, 2, 1, 1, 1, 1, 3, -2, -1, 1, 0, 0, 2, -1, 1, 2, 1, 1, 3, 1, -1, 2, -1, 1, 1, 0, 0, 2, 1, 0, 2, -2, 2, 2, 2, 3, 2, 3, -1, -1, 3, 0, 1, 1, 1, -2, -2, -3, 1, 3, 3, 2, 1, 0, -1, -2, 2, -1, 1, 1, 0, -2, 1, -1, -2, 3, -2, 1, 1, 1, 2, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, -1, 1, 0, -2, 1, 1, 3, 2, 2, 3, 0, -2, -2, 2, 3, 0, 0, 2, -2, 0, 2, -1, 1, 2, 1, 3, 1, 1, 0, 1, -1, 0, -1, 1, 2, 2, 2, -1, -2, 1, -1, 2, 0, 2, 0, 1, 1, 1, -1, -2, 3, 2, 1, -1, 2, -1, 2, 1, 0, 1, 1, -1, 0, -3, 2, 0, -2, 2, 0, 2, 0, 0, 2, 2, 3, 4, 0, 1, 1, 1, -2, 4, 1, 0, -1, -1, 0, 2, 2, 1, 3, -1, 0, 2, -2, 1, 0, 1, -1, 1, 1, -1, 0, 0, -1, 1, 1, 0, 1, 1, 0, 2, 1, -2, 3, -3, 0, 1, 2, 0, 1, 0, 1, -1, 2, 0, 2, -1, 3, 4, 0, 0, 2, -2, 0, 0, 1, 0, 0, 3, 0, 2, 0, 0, 1, 1, 2, 0, 2
-0.00354, -0.122, 0, -1, -3, 0, -1, -2, -1, -2, -1, -2, -1, -2, 1, 0, -5, 3, -1, 1, 2, 2, 1, 0, -4, 0, -1, -2, 0, 0, 2, -1, 1, 2, -1, 2, 0, -1, 0, -1, -1, 0, -2, -3, 1, -2, -2, -2, 0, 0, 0, -1, -2, -2, 1, -2, -1, -2, 1, 0, -3, 2, -1, 1, -1, -2, -2, -1, -1, -2, 0, 0, -3, -1, -1, 1, -1, 1, 0, -3, -1, 0, -4, 1, 1, -1, 1, 0, -2, 0, 2, 0, -2, 1, -2, 1, -2, -1, -1, 1, 2, -1, 0, -2, 0, 0, 1, 0, -1, 1, -1, -2, 3, -1, 0, -1, 1, -2, -2, -3, 0, 1, -2, 0, -1, -2, -2, -4, 0, -1, 0, 2, 0, -3, 1, -2, -1, 3, -3, 1, 0, 0, 0, -1, 0, -2, 0, -1, 0, -1, -2, 0, 0, -3, 0, -2, -1, -2, -2, 0, 1, 2, 1, 0, -4, -4, -1, 1, -1, 0, -1, -1, 0, -1, -2, 1, 0, -1, 2, 0, 1, 0, 0, -2, -2, -2, -1, 0, 1, 2, -2, -3, 2, -2, -2, 0, -1, -1, 0, 0, 1, -1, -3, 1, 2, 0, -3, 1, 0, 1, -1, 0, 0, 0, -2, -1, -4, -2, -1, -5, 2, -2, 0, -2, -1, 1, 1, 0, 1, -2, -2, -1, 0, -2, 2, 1, -1, -1, 0, -2, 0, -2, 0, 0, -2, -1, 1, -2, -2, -2, -2, -2, 0, -1, 0, -2, -1, -1, -3, -2, 0, 1, 0, -1, -1, -1, -4, 2, -3, -1, 0, 1, -2, -2, -2, 2, -2, 0, -1, 1, -2, 0, 0, -1, 1, 1, -2, -2, -3, 0, -3, -1, 2, 1, 0, 0, -2, -1, 0, 0, -2, 0
-0.00296, -0.102, 0, -3, -2, -2, -2, -2, -1, -1, -1, -1, -1, -2, 0, -1, -5, 1, -2, 1, -1, 2, -1, -1, -1, 0, -1, -2, -2, 0, 1, -1, 1, 2, -1, 2, -1, -2, 2, 0, 0, -1, -1, -3, 0, -1, -3, -3, -1, -1, 1, -2, -2, -4, -3, -3, -2, -2, 0, -2, -3, 1, -2, 2, -1, -3, -1, -3, -2, -2, -1, 0, 0, -1, -2, 0, -2, -1, -2, -1, -2, 2, -5, 1, 0, -1, 0, -2, -1, 0, -1, 2, -3, -1, -2, 0, -3, -2, 1, 0, -1, 0, -1, 0, 1, -4, 1, 1, 0, -1, -2, -2, 1, -3, 0, -2, 1, -1, -3, -3, -1, 0, -3, -1, -1, -2, -3, -4, -1, -1, -2, 1, -1, -2, 1, -1, -1, 1, -1, 1, -1, -3, 0, -2, 3, -2, 0, -3, -2, -1, -4, -1, 0, -2, -1, -2, -2, -2, -1, -1, -1, 0, -1, -2, -3, -4, -1, 0, -2, 0, 0, -1, -2, -2, -3, -1, 0, -1, 0, 2, 0, -1, -1, -3, -1, -4, -2, 0, 0, 1, -2, -4, 0, 0, -2, -1, -1, -2, -1, -1, 1, 0, -2, 0, -2, -1, -3, -2, -2, 1, -2, 0, 1, 0, -1, -3, -5, -1, 0, -3, 2, -1, 0, -1, -1, 1, -1, -1, 0, -5, -2, -1, 0, -1, 1, 2, -2, -1, 0, -1, -2, -2, -1, 0, -1, -1, 0, -2, -3, -2, -2, -3, -1, -2, -1, 0, -2, -1, -3, -1, 1, 1, -2, -1, -2, -1, -4, 1, -6, -3, -2, 0, 0, -2, -2, 0, -2, -1, -2, 0, -2, 0, 0, 0, 2, 1, -2, -2, -2, 0, -2, -2, 0, 0, -1, 1, -2, 0, -2, 0, -2, -2
-0.00238, -0.082, 1, -2, 0, -2, -2, -2, 1, -2, -1, 1, -2, -2, 1, 2, -4, 0, -4, 1, -2, 2, -1, 0, 0, -2, -1, -1, -1, 0, 2, -1, 1, 3, -1, 2, -2, 0, 2, 1, 1, 2, -1, -2, -1, -1, -2, -2, 0, 0, 1, -2, 1, -4, -1, 0, 0, -1, 2, -1, -2, 1, -2, 2, 0, -3, -1, -2, -1, -1, 1, 1, -1, -1, 0, -1, 0, 1, -1, -1, -2, 1, -4, -1, -1, 2, 0, -3, 1, -1, -2, 0, 0, 2, -2, 0, -1, -1, 1, 0, -1, 0, 0, -1, 0, -2, 0, 0, 1, -1, -2, 1, 0, -2, 0, -1, 0, 0, -2, -1, 0, 0, -2, 0, -1, 0, -3, -2, 1, 0, 0, 1, -2, -2, 0, -3, 0, 1, -1, 0, -1, -2, 0, -3, 2, 0, -1, -3, -3, 0, -4, -1, 0, -1, -1, -2, 1, -1, 0, -1, 0, 0, -2, -1, -4, -2, -1, 1, -1, 0, 0, -1, -2, -1, -3, 0, 0, -1, 0, 2, -1, -2, -2, -1, 1, -5, 1, 1, 1, 0, -1, -4, 1, 1, -2, -1, 0, -2, -1, 0, 2, 0, -1, 1, 0, 0, -3, 0, 0, 2, -2, -1, 0, 0, 0, -1, -3, 0, -1, 0, 0, -2, 0, -2, 3, 2, -2, -1, 0, -3, -1, -1, 0, -2, 1, 1, 1, 2, 0, 2, -2, -2, -1, 2, -1, 1, -1, -4, -1, -1, 0, -1, 2, -1, -1, 0, -3, -1, -1, 0, -1, 3, -2, -1, 0, -1, -2, 1, -6, -3, -2, -2, 1, -1, -1, -3, -3, -3, -1, 0, -1, 0, 1, 1, 0, 1, 0, -1, 1, 2, 0, -1, 0, 2, -2, 1, 0, 0, -2, 1, -1, -2
-0.00180, -0.062, 2, -1, 0, 0, 0, -1, 1, -2, -2, 1, 1, -1, 1, 3, -4, 1, -4, 3, 0, 2, 0, -1, -1, -1, -1, 2, 1, -1, 1, 0, 2, 3, 1, 1, -1, 1, 3, 3, 2, 4, -1, 0, 1, 1, -1, -1, 0, 3, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, -2, 1, 0, 2, 1, 0, -1, -2, -2, -2, 0, 1, 1, 0, 1, 0, 1, 4, 0, 0, -1, -1, -1, 1, 0, 1, 1, 0, 3, -1, 1, 0, 1, 1, -2, 0, 1, 0, 1, 1, 1, 0, 2, -1, -1, -2, 0, 0, 2, 0, -3, 1, 2, 0, 3, 0, 3, 2, 0, -1, 0, 1, 0, 0, 1, 0, -1, 1, 2, -1, 0, 1, 0, -2, 3, -1, -1, 0, 1, 1, -1, -1, 1, -1, 2, 1, -1, -1, -1, -1, -1, -2, -1, 2, -1, 0, 2, -1, 1, 1, 1, 0, 1, 0, -1, -1, 2, 3, 0, 2, 1, -1, 0, 0, -1, 0, -1, -1, 0, 1, 2, 0, 0, 0, -1, -3, 1, 2, 2, 1, 0, -1, 0, -1, -1, 0, 1, -1, 2, 0, 2, -2, 2, 0, 0, 1, -2, -1, 2, 4, 0, 1, -1, 2, 1, 0, -2, 1, 1, 0, 0, 0, 2, 0, 4, 2, -1, -1, -1, -2, -1, -2, 1, -1, 2, 1, 1, 3, 1, 3, -1, 0, 1, 3, 0, 0, 1, -3, 0, -2, 1, 0, 2, 0, 2, 2, -2, -1, 2, 0, 1, 2, -1, -1, 3, 0, -1, 2, -2, -2, 0, -1, 2, 0, 1, -2, -1, -1, -2, 1, 0, -1, 0, 2, 1, 1, 1, -1, 3, 0, 2, 0, 0, 3, 1, -1, 2, 1, -1, 2, -1, 0
-0.00122, -0.042, 3, 0, 0, 1, 1, 0, 1, 0, -1, 4, 0, 0, 2, 4, -3, 3, 0, 3, 3, 5, 3, 0, 0, -1, -1, 2, 2, -1, 4, 2, 2, 3, 2, 4, 1, 3, 1, 2, 2, 4, 0, 1, 2, 3, 0, 1, -1, 3, 0, 1, 0, 2, 3, 2, -1, 2, 2, 1, 0, 1, 0, 2, 1, 2, 1, -1, 0, 0, 2, 3, 1, 0, 2, 1, 0, 4, 1, -1, 1, -1, -1, 0, -1, -1, 1, -1, 2, 1, 1, 2, 0, 1, 0, 2, 2, 2, 2, 0, 1, 2, 3, 0, 0, -1, 2, 3, 2, 1, -1, 0, 1, 0, 3, 0, 3, 1, 1, -1, 0, 3, 1, 1, 2, 0, 0, 1, 3, -1, 1, 0, 0, -3, 4, 0, 0, 1, 2, 1, -1, 0, 2, 2, 3, 2, 1, -2, 0, 1, 1, 0, 0, 1, 0, 0, 3, 0, 1, 1, 1, 1, 2, 1, -1, 0, 4, 1, 2, 2, 3, -1, 0, 2, 0, 0, 0, 1, 2, 3, 3, 1, 1, 0, 0, -1, 2, 3, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 3, 0, 2, -1, 2, 1, 2, 2, 2, 0, 1, 4, 2, 3, 0, 1, 1, 1, 0, 3, 3, -1, 4, 2, 1, 0, 2, 2, 1, 0, 2, 0, 0, 0, 3, 0, 3, 2, 1, 2, 2, 1, 0, 2, 1, 3, 2, 2, 2, -1, 2, -1, 2, 1, 1, 1, 3, 3, -1, 1, 3, 1, 2, 1, 1, 1, 2, 1, 3, 3, -2, 0, 0, 0, 5, 1, 5, -1, -1, 1, 0, 2, 0, 0, -1, 2, 3, 3, 1, 1, 4, 2, 2, -1, 0, 2, 1, 0, 2, 1, 0, 3, -1, -1
-0.00064, -0.022, 2, 2, 3, 3, 1, 2, 1, 2, 4, 4, 1, 4, 5, 4, -4, 2, 2, 3, 2, 3, 3, 1, 0, -2, 1, 2, 3, 1, 3, 2, 2, 4, 3, 3, 1, 4, 4, 1, 0, 2, 1, 1, 4, 5, 2, -1, 2, 3, 3, 2, 3, 1, 1, 3, 1, 2, 2, 3, 1, 3, 1, 2, 1, 4, 2, 0, 0, 2, 3, 4, 2, 2, 0, 1, 1, 5, 3, 0, 3, 1, 0, 2, 1, 1, 2, 1, 4, 4, 2, 4, 0, 2, 2, 1, 3, 2, 1, 1, 2, 2, 2, 2, 3, 2, 3, 3, 1, 1, 0, 1, 1, 2, 3, 1, 4, 1, 2, 0, 1, 5, 1, 3, 1, 2, 0, 3, 3, 1, 2, 0, 0, 0, 3, 0, 2, 0, 1, 1, 0, 2, 2, 3, 2, 3, 2, 1, 2, 2, 1, 0, 2, 0, 1, 1, 4, 0, 0, 2, 2, 4, 2, 1, 0, -1, 2, 2, 1, 2, 5, 2, 3, 2, 1, 1, 0, 2, 3, 2, 2, 1, 1, 3, 1, 0, 2, 3, 1, 2, 2, -1, 2, 0, 3, 1, 2, 1, 4, 1, 4, 1, 3, 2, 2, 3, 3, 1, 2, 3, 3, 3, 2, 2, 0, 1, 0, 3, 3, 0, 5, 2, 1, 0, 4, 4, 2, 1, 4, 0, 0, 2, 4, 0, 3, 2, 3, 3, 3, 2, 3, 2, 1, 4, 2, 3, 4, 0, 1, 2, 2, 1, 3, 3, 2, 2, 0, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 3, 0, 1, 2, 1, 5, 3, 5, 1, 2, 2, 2, 1, 3, 2, -1, 2, 2, 3, 1, 2, 3, 3, 2, 0, 0, 2, 2, 1, 0, 1, 2, 5, 1, 1
-0.00006, -0.002, 1, 2, 3, 4, 2, 3, 2, 3, 4, 3, 2, 5, 5, 4, -5, 4, 2, 2, 2, 4, 4, 1, 1, -3, 2, 1, 3, 2, 3, 1, 5, 4, 3, 4, 2, 2, 4, 3, 0, 4, 2, 2, 6, 4, 2, 1, 1, 1, 4, 3, 3, 2, 1, 2, 2, 2, 2, 5, 2, 2, 2, 1, 2, 3, 3, 1, 1, 2, 4, 5, 2, 4, 1, 3, 2, 5, 5, 2, 2, 2, 2, 2, 3, 2, 2, 4, 5, 3, 0, 5, 3, 1, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 1, 1, 3, 3, 3, 2, 0, 1, 0, 2, 4, 1, 1, 2, 5, 1, 2, 3, 1, 2, 3, -1, 2, 3, 0, 4, 2, 3, 0, 4, 2, 3, 4, 4, 4, 4, 0, 4, 1, 3, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 4, 2, 1, 0, 3, 3, 3, 2, 5, 5, 2, 2, 5, 3, 4, 1, 2, 4, 2, 5, 2, 1, 3, -1, 0, 3, 3, 2, 2, 3, 2, 2, 2, 2, 1, 4, 1, 5, 2, 5, 2, 3, 2, 2, 2, 3, 4, 2, 4, 4, 3, 3, 3, 2, 2, 0, 4, 1, 1, 3, 3, 3, 3, 4, 4, 1, 3, 4, 0, 3, 4, 5, 0, 3, 1, 2, 3, 4, 3, 2, 3, 2, 4, 2, 4, 6, 0, 2, 1, 4, 1, 4, 4, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 3, 0, 3, 1, 1, 5, 3, 4, 3, 5, 2, 2, 1, 4, 2, 2, 3, 0, 2, 3, 4, 2, 3, 2, 3, 5, 4, 0, 4, 3, 2, 0, 2, 2, 6, 1, 1
