#,data type,IMS raw data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,version,VOCan - v2.7 (2013-04-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,template version,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,AD-board type,usbADC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,ser.-no.,BD18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#
#,date,11/11/15
#,time,09:04:22
#,file,BD18_1511110904_ims.csv
#
#
#,SAMPLE INFORMATION,
#
#,sample type,sample
#,sample ID,candy trick e2015
#,comment,SpiroScout; citrus
#,location,
#,location name,
#,height ASL / m,0
#,total data acquisition time / s,148.98
#
#
#,IMS - INFORMATION,
#
#,operator,
#,operator name,
#,IMS,BD18
#
#,K0 RIP positive / cm^2/Vs,2.06
#,K0 RIP negative / cm^2/Vs,2.22
#,polarity,positive
#,grid opening time / us,300
#
#,pause / s,0
#,tD interval (corr.) / ms from,-0.150
#,tD interval (corr.) / ms to,49.846
#,1/K0 interval / Vs/cm^2 from,-0.00437
#,1/K0 interval / Vs/cm^2 to,1.45188
#,no. of data points per spectra,2500
#,no. of spectra,300
#,no. averaged spectra,5
#,baseline / signal units,2011
#,baseline / V,4.9505816
#,V / signal unit,0.0024617512
#
#,drift length / mm,120.0
#,HV / kV,4.38
#,amplification / V/nA,0.0
#
#,drift gas,synth. air
#,drift gas flow / mL/min,99
#,sample gas,synth. air
#,sample gas flow / mL/min,101
#,carrier gas,synth. air
#,carrier gas flow / mL/min,151
#,pre-separation type,MCC OV5
#,pre-separation T / deg C,40.0; OK
#,sample loop T / deg C,40.0; OK
#,sample loop volume / mL,10.0
#
#,ambient T source,manual
#,ambient T / deg C,-9999.9
#,ambient T x^2,0.0
#,ambient T x^1,1.0
#,ambient T x^0,0.0
#,ambient T x^-1,0.0
#,ambient T x^-2,0.0
#,ambient p source,manual
#,ambient p / hPa,-9999.9
#,ambient p x^2,0.0
#,ambient p x^1,1.0
#,ambient p x^0,0.0
#,ambient p x^-1,0.0
#,ambient p x^-2,0.0
#
#,6-way valve,auto
#
#
#,EXTERNAL SAMPLING CONTROL,
#
#,control status,SpiroScout||-50000||-999999999||-500000||10
#,control zero / signal units,-9999
#,control zero / V,-9999.0
#,control threshold / signal units,-9999.0
#,control threshold / V,-9999.0
#,control threshold2 / signal units,-9999.0
#,control threshold2 / V,-9999.0
#,control sampling time / s,-9999.0
#,control variable,Flow
#,control dimension,a.u.
#,control x^2,0.0
#,control x^1,1.0
#,control x^0,0.0
#,control x^-1,0.0
#,control x^-2,0.0
#
#
#,STATISTICS,
#
#,RIP detection,enabled
#,tD  (RIP corr.) / ms,16.666
#,1/K0 (RIP) / Vs/cm^2,0.48543692
#,K0 (RIP) / cm^2/Vs,2.0599999017715502
#,SNR (RIP),151.63199
#,WHM (RIP) / Vs/cm^2,0.012973342
#,res. power (RIP),37.42328
#
#,tD  (preRIP corr.) / ms,15.386001
#,1/K0 (preRIP) / Vs/cm^2,0.44815388
#,K0 (preRIP) / cm^2/Vs,2.23137640316251
#,SNR (preRIP),6.6502604
#,WHM (preRIP) / Vs/cm^2,0.010562758
#,res. power (preRIP),49.61123
#
#,signal RIP / V,-8.158426
#,signal preRIP / V,-0.13293457
#,RIP / preRIP,0.058489386
#
#
#,Fims / cm^2/kV,34.33196
#
#
#
#
#
#
#
#
#
#
\   , tR, 0.0, 0.53, 1.045, 1.498, 2.012, 2.543, 2.98, 3.494, 4.025, 4.462, 4.992, 5.429, 6.037, 6.568, 7.004, 7.535, 7.972, 8.518, 8.954, 9.469, 10.0, 10.452, 10.967, 11.419, 12.028, 12.464, 12.995, 13.525, 13.962, 14.492, 14.929, 15.46, 15.974, 16.427, 16.942, 17.472, 18.002, 18.533, 18.97, 19.5, 19.937, 20.452, 20.982, 21.419, 21.934, 22.37, 22.901, 23.509, 23.946, 24.476, 24.913, 25.444, 25.974, 26.395, 26.926, 27.456, 27.893, 28.423, 28.938, 29.468, 29.905, 30.436, 30.966, 31.403, 31.918, 32.354, 32.885, 33.415, 33.852, 34.398, 34.913, 35.443, 35.958, 36.41, 36.925, 37.362, 37.892, 38.407, 38.86, 39.374, 39.827, 40.451, 40.888, 41.418, 41.948, 42.385, 42.916, 43.352, 43.883, 44.32, 44.85, 45.365, 45.802, 46.41, 46.847, 47.393, 47.845, 48.376, 48.89, 49.327, 49.858, 50.372, 50.825, 51.34, 51.87, 52.4, 52.837, 53.352, 53.882, 54.319, 54.85, 55.286, 55.817, 56.347, 56.784, 57.314, 57.829, 58.36, 58.89, 59.327, 59.857, 60.294, 60.809, 61.339, 61.776, 62.291, 62.821, 63.352, 63.882, 64.319, 64.834, 65.364, 65.801, 66.331, 66.768, 67.298, 67.813, 68.266, 68.78, 69.326, 69.841, 70.278, 70.808, 71.323, 71.76, 72.29, 72.805, 73.258, 73.788, 74.225, 74.833, 75.27, 75.8, 76.331, 76.768, 77.298, 77.735, 78.265, 78.796, 79.232, 79.763, 80.2, 80.808, 81.245, 81.775, 82.306, 82.742, 83.257, 83.788, 84.24, 84.755, 85.192, 85.722, 86.33, 86.767, 87.298, 87.734, 88.265, 88.702, 89.232, 89.747, 90.184, 90.714, 91.166, 91.697, 92.305, 92.742, 93.257, 93.709, 94.24, 94.676, 95.222, 95.737, 96.19, 96.704, 97.157, 97.765, 98.202, 98.732, 99.247, 99.684, 100.214, 100.667, 101.182, 101.712, 102.149, 102.664, 103.116, 103.724, 104.177, 104.707, 105.238, 105.674, 106.189, 106.642, 107.172, 107.687, 108.124, 108.654, 109.185, 109.699, 110.23, 110.667, 111.181, 111.712, 112.149, 112.695, 113.131, 113.662, 114.099, 114.613, 115.222, 115.659, 116.189, 116.626, 117.156, 117.687, 118.123, 118.638, 119.091, 119.605, 120.136, 120.666, 121.197, 121.633, 122.148, 122.679, 123.115, 123.63, 124.161, 124.613, 125.128, 125.565, 126.095, 126.61, 127.14, 127.671, 128.107, 128.622, 129.153, 129.589, 130.104, 130.541, 131.071, 131.602, 132.132, 132.663, 133.099, 133.63, 134.067, 134.597, 135.127, 135.564, 136.079, 136.531, 137.046, 137.577, 138.091, 138.622, 139.137, 139.605, 140.041, 140.572, 141.102, 141.539, 142.069, 142.537, 143.068, 143.583, 144.113, 144.55, 145.08, 145.533, 146.063, 146.593, 147.03, 147.561, 147.997, 148.543, 148.98
1/K0, tDcorr.\SNr, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299
-0.00414, -0.142, 1, 0, 2, 6, -3, 1, -1, 1, -2, -4, 1, 5, 0, 0, 0, -2, -2, 2, 2, 2, -1, 0, 3, -1, 0, 0, -4, 1, 0, -2, 0, 0, 1, -1, -2, -1, -1, -2, 0, -2, -3, -3, -1, 0, -2, 0, 2, 0, -1, 0, -1, -2, -2, -2, 3, -1, 0, -1, 3, 0, -2, -1, 0, 1, 0, 1, -2, -1, 1, 0, 2, 4, -3, -1, 0, 2, 3, 2, -3, 1, 1, -1, 0, 1, -1, 1, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 2, -1, 0, 0, -1, -2, 2, 1, 0, 0, 0, 1, -1, -2, -1, -2, -1, -1, -2, -1, 2, -3, 0, 0, -2, 0, -1, 0, 0, 0, -2, 0, 1, -1, 0, 1, -1, 0, -4, 1, 0, -3, -1, -1, 0, -2, 0, -1, 1, -2, -1, -1, -1, 1, -2, 1, 0, -2, 0, 0, 1, -2, -3, -1, -3, -2, -1, -4, 0, 1, -2, 0, 0, -2, 2, 2, 1, 1, 3, -1, 1, 0, 1, -2, 0, -2, 0, -2, 4, 0, -2, 0, 0, -2, 0, 0, -1, 0, 1, 2, -1, 0, 2, -2, -1, -3, -1, -1, 0, -1, 1, -2, -1, 0, 2, 0, 0, 0, 3, -1, -2, 0, -2, 1, -1, 0, -2, 0, -1, 1, 0, -3, 1, -1, 3, 0, 0, 0, -2, 1, -1, 0, -3, 1, -3, 0, -1, -1, 2, 0, 0, 1, 0, -1, 0, -2, 1, 0, 1, -1, -2, -1, 0, -2, -4, -1, -1, 0, -1, -1, -3, 0, -1, -4, 0, -1, 1, -1, 1, -1, -1, 1, 1, -2, 1, 1, -1, -1, -2, 0, 0, -2, 1, -1, 0, 1, -1, -1, -2, -1, 0, 1, -2, -1
-0.00355, -0.122, 0, -2, 1, 3, -4, 1, -2, 0, -4, -6, -1, 2, -3, 1, -1, -1, -3, -1, 0, 1, -2, -2, 0, -3, -2, -1, -5, -1, -3, -1, -2, 0, -1, -4, -3, -2, -3, -3, -1, -2, -2, -3, -4, -2, -3, -2, 0, -1, -3, 0, -3, -2, -3, -3, -2, -1, -3, -2, 2, -1, -2, -1, -2, 0, -1, 2, -2, -1, -1, -2, -3, 1, -4, -2, -3, -1, 2, 2, -4, -2, 0, -2, -1, 0, -2, -1, 1, 2, 0, -1, 0, -1, 2, 0, -1, 1, 0, -2, -3, -2, 0, -2, -1, -2, -1, -2, -3, -1, -1, -3, -2, -3, -1, -2, -2, -2, 0, -2, -2, -2, -1, -2, -2, -1, -2, 0, -5, -2, -1, -1, -2, 1, 0, 0, -3, -2, -2, -2, -1, -3, -1, -5, 0, -2, -1, -2, -2, -1, -3, -1, -1, 1, -1, -4, -3, -1, -1, -2, -2, -4, -2, -2, -1, -3, 0, -2, -2, -3, -2, -3, -1, -1, -2, -4, 0, -1, 0, -2, -3, -3, 0, -3, 0, -2, 0, -2, -4, -3, -1, 0, -2, -1, -2, -2, 0, -1, -2, -1, 0, -3, -3, -6, -2, -4, -1, -1, -3, -2, -3, -2, -1, -1, -2, 0, -1, -4, -2, 0, -2, 0, -3, -1, -5, -2, -2, -1, 0, -2, -1, -2, -1, -1, -2, -1, -2, -1, -1, -2, -2, 1, -4, 0, -2, -2, -1, -2, -1, -1, -1, -2, -1, -3, -1, -2, -3, -1, -2, -3, -2, -2, -3, -1, -3, -1, -1, -2, -3, -2, -1, -4, -1, -2, -1, -2, -1, -4, -1, -1, 0, -2, -1, -1, -4, -3, -3, 0, -1, -2, 1, -1, -1, -2, -3, -2, -1, -1, 0, -1, -2, -3
-0.00297, -0.102, -2, -1, 1, 4, -4, -2, -3, 0, -3, -5, -2, -2, -3, -1, -3, -2, -3, -1, -1, -1, -4, -4, -2, -3, -4, -1, -4, -2, -3, -2, -2, 1, 0, -3, -3, -4, -4, -3, -3, -2, -2, -2, -4, -2, -2, -3, -2, -2, -3, -1, -2, -4, -3, -2, -3, -1, -3, -2, 0, 0, -4, -1, -2, -2, -3, -1, -2, -3, -3, -2, -4, -1, -2, -2, -3, 0, -3, 0, -3, -2, -1, -3, -1, -2, -2, -2, -2, 0, -2, 0, -1, -1, -1, -2, -3, 0, -1, -3, -3, -3, -2, -2, 0, -2, -3, -3, -3, -1, -2, -5, -3, -5, -1, -1, -3, -3, -1, -3, -3, -2, -2, -3, -4, -5, -3, -1, -5, -1, 0, -1, -4, -2, -1, -2, -3, -2, -3, -2, -3, -3, -1, -5, 0, -4, -2, -4, -5, -2, -3, -1, 0, -1, -1, -3, -3, -2, -2, -3, 0, -2, -3, -3, -2, -4, -1, -1, 0, -2, -2, -3, -1, -2, -3, -2, -2, -3, 0, -1, -5, -2, -1, -4, 1, -3, -2, -2, -2, -2, 0, -1, -3, -3, -3, -2, -1, -2, -2, -2, 0, -3, -4, -5, -2, -4, -2, -4, -2, -2, -3, -1, -4, -2, -2, -1, -2, -3, -3, -1, -3, -2, -4, 0, -6, -2, -4, -1, 0, -3, -2, -3, -2, -3, -3, -3, -3, -1, -2, -2, -4, -1, 0, -4, -2, -3, -1, -3, -1, -1, -3, -1, -2, -2, -3, 0, -4, 0, -4, -2, -2, -1, -3, -2, -2, 0, -1, -2, -4, -3, -1, -2, -2, -4, -1, -3, -1, -4, -2, -2, -1, -2, -3, -2, -4, -4, -3, -2, -4, -3, -1, -3, -2, -3, -5, -3, -2, -2, -2, -2, -3, -4
-0.00239, -0.082, -3, -2, 1, 4, -4, -2, -2, -1, -1, -5, -1, -1, -1, -1, -2, -2, -2, -1, 1, -1, -3, -3, -2, -2, -5, 0, -4, -2, -2, -3, -4, 2, -1, -2, -2, -3, -3, -5, -3, -2, -1, -2, -3, -3, -2, -2, 0, -3, -4, -1, -2, -3, -3, -2, -1, 1, -5, -1, 0, -3, -2, -1, -2, -2, -3, -1, -3, -2, -3, 0, -2, -2, -1, -2, -1, -1, -3, -1, -2, 0, -1, 0, 0, -1, -1, -2, -2, -1, 0, 0, 2, 0, -2, -1, -3, -2, -2, -1, -2, -2, -3, -2, -1, -1, -3, -2, -2, 0, -2, -3, -2, -5, -1, 0, -2, -3, 0, -2, -2, -2, 0, -2, -2, -2, -1, 0, -4, -1, 0, -3, -2, -3, 0, -1, -2, -2, -3, -2, -3, -2, 1, -1, -3, -2, -2, -3, -2, -2, -3, -2, 1, -1, 0, -4, -4, -1, -2, 0, -1, -2, -1, -1, 0, -2, -1, -2, -1, -1, -2, -3, -2, -2, -2, -3, -2, -3, -1, 1, -2, -1, -2, -1, 0, -3, -4, -1, -3, -2, -1, -2, -3, -2, -1, -2, -1, -2, -3, -3, 0, -2, -3, -2, -2, -3, -3, -4, 1, -2, -4, -1, -4, -1, 0, 1, -2, -1, -4, -1, -3, -2, -4, 1, -4, -2, -2, -1, -2, -3, -2, -3, -1, -1, -1, -3, -2, 1, -2, -1, -3, -1, -2, -1, 1, -3, -1, -2, -1, 0, -4, -3, -1, -2, -2, -1, -3, -2, -3, -1, -2, -3, -4, -1, -1, 0, -1, -4, -2, -2, -1, -1, 0, -4, 0, -1, -1, -3, -2, -1, -1, -2, -3, -2, -2, -5, -3, -1, -4, -3, -1, -2, -1, -5, -4, -2, -4, -4, -1, -2, -3, -4
-0.00181, -0.062, -3, -1, 3, 2, -3, -2, -1, 0, -2, -2, 1, 0, 0, 0, 0, 0, -2, -1, 1, 1, -1, -1, -3, -3, -3, 0, -3, -1, 1, -2, -4, 3, 1, -1, -2, -2, -2, -3, -1, -1, 1, -2, -3, -1, 0, -2, 1, -2, -3, 0, -2, -3, -2, 0, -1, 0, -4, 0, 0, -3, -1, -1, -2, -1, -2, -1, -1, 0, -2, 2, 1, -2, 1, -3, 0, 0, -2, 0, -2, 2, -1, -1, -2, -1, -1, 1, -1, 0, 1, 1, 2, 0, -2, 0, -3, -1, 1, 0, 0, 1, -2, -1, -1, -1, -1, -1, -1, 1, -1, -2, -2, -2, 0, 0, -3, -3, -2, 1, -1, 0, 0, -1, -1, -2, 1, -1, -2, 0, 0, -3, -2, -1, -1, 0, -2, -1, -3, -3, -3, 0, 2, 0, -2, -2, -2, -4, -1, -2, -3, -1, 0, 0, 0, -2, -2, 0, -1, -2, -1, 0, -1, -2, 3, 1, 0, -2, 0, 1, 0, -3, 1, 0, -3, -3, -3, -1, -1, 1, -1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 1, -1, -3, -1, -1, -3, 1, 0, -2, -2, -1, 0, -2, -1, 0, -2, -3, -2, -1, -1, -2, 0, -1, -1, 1, 1, -2, 0, -4, 1, -3, -2, 0, -2, -4, 1, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -2, 3, 1, 0, -2, 0, -3, -2, 0, -3, -1, -2, -1, 1, -4, -2, -1, 0, 0, 1, -2, -2, -1, 0, 1, -1, -3, 0, -2, 1, 1, -2, 0, -1, -3, -2, -1, -3, 1, -1, 0, -1, 1, -2, -1, 0, -2, -2, -2, -3, -3, 0, -3, -2, 0, -1, 0, -1, -3, -1, -3, -4, 1, 1, -3, -4
-0.00122, -0.042, 0, 1, 4, 5, -2, -3, 0, 0, 1, -2, 0, 2, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, -2, 0, 1, -3, 0, 1, -3, -1, 3, 3, -1, -1, 0, -1, -1, 3, 1, 2, -2, 0, -1, -1, -1, 3, -1, 0, 2, 0, -1, -2, -2, 1, 0, -1, 0, 0, 1, -1, -1, -1, -1, 0, -2, -1, 0, 0, 3, 1, -2, 1, 0, 2, 0, 0, 2, 0, 2, 1, 0, -2, 1, 0, 1, 1, 1, 2, 1, 2, 2, 2, 0, -1, -1, 1, 1, 1, 0, -2, -1, 1, 1, -1, 0, 0, 2, 0, 0, -1, -1, 1, 0, -2, -2, -1, 2, 1, 1, 1, 0, -1, 0, 2, -1, 0, 1, 2, 0, 0, 1, 1, 2, -1, 1, -2, -3, -1, -1, 1, 1, 1, 0, 1, -2, 1, -3, -3, 1, 0, 2, 2, -2, 0, 3, 0, -1, 0, 0, 0, 0, 2, 3, 0, -1, -1, 1, -1, -3, 2, 0, 1, -2, -1, 2, 2, 1, -2, 1, 0, 0, 0, 0, 1, -1, -1, 1, 0, -3, -1, 0, -1, -2, 2, 2, -2, -1, -1, 2, -1, -1, 1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 2, 1, -1, 0, -1, 2, -2, 0, -1, -2, -3, 3, 0, 0, 1, 0, 0, 1, 1, 2, 2, -1, -1, 4, 0, 2, 0, 2, 1, 1, 2, -1, 1, -1, 0, 2, -2, 0, 1, 2, -1, 1, 1, 1, -1, 2, 2, -2, -1, 1, -2, 1, 1, 0, 0, 0, -2, 1, 0, 0, 0, 1, 1, 1, 1, -1, -1, 0, -3, -3, 1, -2, -3, 1, -2, -2, 0, 1, -1, 0, -1, 1, -1, -2, 1, 1, -2, -1
-0.00064, -0.022, 0, 1, 4, 6, 1, -1, 1, 0, 1, -2, 2, 1, 1, 1, 3, 1, 3, 1, 3, 5, 2, 2, 2, -1, 2, 1, -1, 1, 3, -2, 2, 2, 2, -1, 0, 1, 1, 1, 4, 1, 1, -1, 2, 1, 0, 0, 3, 1, 1, 0, 2, -1, 0, -2, 2, 0, 1, 1, 2, 1, 0, -1, 1, 2, 1, 0, 1, 2, 2, 3, 3, 0, 2, 1, 3, 1, 0, 4, -1, 3, 3, 2, 0, 2, 2, 4, 1, 1, 1, 3, 1, 2, 1, 1, -1, 0, 0, 2, 2, 0, -1, -2, 3, 3, 3, 0, 1, 1, 0, 0, 0, 0, 2, 1, -1, 0, 1, 2, 0, 0, 3, 1, 0, 1, 3, 1, 0, 2, 3, 1, 3, 1, 1, 2, 0, 1, -2, 1, 0, 0, 1, 1, 3, 1, 1, 0, 3, 0, 0, 2, 2, 1, 3, 0, 0, 3, 1, 1, 2, 1, 1, 1, 2, 4, 2, 1, 1, -1, 1, -1, 3, 2, 1, 2, 1, 2, 3, 2, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, -1, 1, -1, -1, 2, 2, -3, 2, 0, 2, 1, 0, 3, 0, 0, -2, 0, 0, -1, 2, 2, 1, 4, 1, 1, 1, 0, 3, -1, 0, -1, -1, -1, 4, 2, 1, 3, -1, 2, 1, 2, 1, 2, -1, 0, 3, 0, 3, 0, 2, 3, 0, 3, 1, 4, 1, 1, 1, 1, -1, 1, 1, 1, 1, -2, 2, -1, 1, 2, -3, 0, 2, -1, 2, 1, 2, -1, -1, -1, 1, 2, 0, 0, 2, 2, 1, 2, 0, 0, 1, 0, -3, 2, -1, 0, 2, -1, 0, 0, 2, 2, 0, 1, 2, 1, -1, 3, 0, -2, 0
-0.00006, -0.002, -2, 3, 3, 5, 2, 1, 0, 1, 1, 1, 3, 1, 0, 2, 3, 2, 1, 0, 2, 2, 2, 2, 1, 1, 3, 1, 0, 3, 2, 0, 4, 3, 3, 0, 1, 3, 0, 2, 3, 1, 1, 0, 3, 3, -1, 1, 2, 1, 1, 1, 4, 1, 0, 2, 3, -1, 3, 1, 1, 1, -1, -1, 2, 3, 0, 2, -1, 2, 1, 3, 3, 0, 2, 2, 3, 0, 1, 4, 1, 3, 3, 3, 0, 3, 4, 2, 1, 0, 1, 3, 1, 2, 1, 1, 0, 1, -1, 1, 3, 2, -1, -2, 3, 2, 5, 3, 1, 3, 2, -1, 2, 1, 3, 4, 0, 0, 1, 2, 1, 3, 3, 2, 0, 3, 2, 2, 1, 2, 4, 1, 3, 3, 1, 1, 0, 2, 0, 2, 2, 1, 3, 4, 4, 1, 1, 0, 3, 1, 1, 2, 2, 0, 4, 1, -1, 4, 2, 2, 2, 1, 3, 3, 2, 2, 2, 1, 1, -1, 1, -2, 2, 3, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, -1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, -2, 2, 1, 2, 1, 1, 4, 2, 0, -2, 1, 2, 1, 2, 1, 1, 3, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 3, 1, 1, 2, 0, 4, 1, 5, 0, 2, 1, -1, 4, 2, 3, 0, 1, 1, 2, 3, 2, 4, 1, 1, 1, 2, -1, 2, 1, 2, 2, -2, 1, 1, 1, 1, -2, 2, 1, -1, 3, 1, 2, 2, 2, 0, 0, 3, 0, 0, 1, 2, 1, 3, 2, 1, 2, 1, 1, 0, 2, 3, 1, -1, 0, 0, 4, 2, 0, 1, 1, 1, 1, 3, 1, 0, 0
