measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511121742_ims.csv	p1	0.47848	0	161.73	832	0
BD18_1511121742_ims.csv	p2	0.64379	19.438	26.8177	1117	39
BD18_1511121742_ims.csv	p3	0.504	0	16.8981	876	0
BD18_1511121742_ims.csv	p4	0.59855	56.3	34.6199	1039	113
BD18_1511121742_ims.csv	p5	1.04982	97.718	10.3228	1817	196
BD18_1511121742_ims.csv	p6	0.59622	1.934	11.3193	1035	4
BD18_1511121742_ims.csv	p8	0.59855	19.438	175.32	1039	39
BD18_1511121742_ims.csv	p9	0.71455	4.493	29.122	1239	9
BD18_1511121742_ims.csv	p10	0.57766	23.431	49.634	1003	47
BD18_1511121742_ims.csv	p11	0.61653	3.962	19.573	1070	8
BD18_1511121742_ims.csv	p12	1.14378	97.204	14.7306	1979	195
BD18_1511121742_ims.csv	p13	0.49646	6.973	139.044	863	14
BD18_1511121742_ims.csv	p14	0.69019	4.493	18.8653	1197	9
BD18_1511121742_ims.csv	p15	0.54866	7.925	62.1077	953	16
BD18_1511121742_ims.csv	p16	0.5823	3.962	58.207	1011	8
BD18_1511121742_ims.csv	p17	0.67569	3.962	11.2593	1172	8
BD18_1511121742_ims.csv	p18	0.81432	29.328	14.1184	1411	59
BD18_1511121742_ims.csv	p19	0.53648	7.925	49.8238	932	16
BD18_1511121742_ims.csv	p20	1.00225	97.204	19.3675	1735	195
BD18_1511121742_ims.csv	p21	0.68671	29.328	26.4641	1191	59
BD18_1511121742_ims.csv	p22	0.95295	97.204	30.0726	1650	195
BD18_1511121742_ims.csv	p24	0.59797	29.328	152.329	1038	59
BD18_1511121742_ims.csv	p25	0.64321	29.874	205.994	1116	60
BD18_1511121742_ims.csv	p26	0.59855	37.908	165.221	1039	76
BD18_1511121742_ims.csv	p28	0.95933	97.718	29.6584	1661	196
BD18_1511121742_ims.csv	p29	0.99297	97.204	21.3021	1719	195
BD18_1511121742_ims.csv	p30	1.01443	97.204	15.97	1756	195
BD18_1511121742_ims.csv	p31	0.99761	97.718	20.4333	1727	196
BD18_1511121742_ims.csv	p32	1.04518	97.204	10.5908	1809	195
BD18_1511121742_ims.csv	p33	1.02488	97.204	14.1839	1774	195
BD18_1511121742_ims.csv	p34	0.97557	97.718	29.2185	1689	196
BD18_1511121742_ims.csv	p36	1.03938	97.204	12.0869	1799	195
BD18_1511121742_ims.csv	p37	0.44657	72.275	24.8499	777	145
BD18_1511121742_ims.csv	p38	1.03068	97.204	13.4538	1784	195
BD18_1511121742_ims.csv	p41	0.92569	97.204	129.715	1603	195
BD18_1511121742_ims.csv	p42	0.73892	94.708	28.6981	1281	190
BD18_1511121742_ims.csv	p44	0.44657	41.371	55.3944	777	83
BD18_1511121742_ims.csv	p46	0.44657	33.4	70.1673	777	67
BD18_1511121742_ims.csv	p47	0.60667	100.729	169.934	1053	202
BD18_1511121742_ims.csv	p48	0.44657	51.355	44.0538	777	103
BD18_1511121742_ims.csv	p54	0.44715	22.448	95.1491	778	45
BD18_1511121742_ims.csv	p55	0.45121	4.93	677.254	785	10
